hip,ra_deg,dec_deg,v_mag,b_v
61796,189.98271684,-66.51113807,6.26,-0.050
61910,190.31646990,-13.01390113,5.17,0.432
61916,190.34577184,-46.14558151,5.84,1.475
61932,190.37932752,-48.95988844,2.20,-0.023
61936,190.39129389,62.71303886,6.02,0.051
61937,190.39330074,10.42627000,6.22,0.192
61941,190.41517626,-1.44937487,2.74,0.368
61951,190.45580621,-19.75909199,6.02,0.397
61960,190.47106888,10.23562538,4.88,0.076
61966,190.48570106,-59.68581953,4.91,-0.044
61968,190.48798996,6.80661706,5.57,0.002
61981,190.52094391,-69.40755367,6.31,0.750
62012,190.64771642,-48.81310872,4.66,1.075
62026,190.70733197,-55.94700120,6.06,-0.023
62027,190.70944006,-63.05862443,5.27,0.195
62046,190.76720168,61.15542066,6.39,1.268
62058,190.78824797,-56.17622414,5.99,-0.074
62081,190.85942813,-40.17784942,6.43,0.242
62084,190.86800056,-58.90274219,6.41,1.092
62103,190.90854230,-1.57699586,5.91,0.850
62128,190.99445461,-36.34915264,6.38,-0.060
62131,191.00221141,-28.32395681,5.46,1.346
62170,191.10838822,80.62102424,6.33,0.160
62172,191.11291735,44.10300374,6.34,0.469
62207,191.24752141,39.27891628,5.95,0.557
62212,191.25856325,-68.83075081,6.16,0.688
62223,191.28261241,45.44025619,5.42,2.994
62267,191.40440814,7.67332578,5.22,0.322
62268,191.40854807,-60.98131821,4.69,1.049
62322,191.57002677,-68.10811913,3.04,-0.178
62325,191.59393546,9.53968362,5.65,0.989
62327,191.59464379,-56.48881520,4.62,-0.150
62356,191.66150388,16.57769139,5.12,1.346
62360,191.69261956,-33.31548270,5.87,1.326
62376,191.75960945,5.95037341,6.31,-0.013
62394,191.80684194,11.95808784,6.11,0.122
62402,191.82896234,62.78115465,5.88,0.215
62421,191.88926365,-6.30175157,6.27,0.538
62423,191.89309904,66.79030428,5.43,1.567
62434,191.93026305,-59.68876362,1.25,-0.238
62443,191.96421727,3.57271605,6.42,1.596
62448,191.97352446,-24.85165864,6.43,-0.058
62478,192.05972988,13.55301810,6.47,0.015
62500,192.10940847,-27.59738410,5.65,0.947
62512,192.16443179,60.31982229,5.83,0.467
62516,192.17417947,48.46683818,6.25,0.195
62523,192.19603504,24.84022590,6.29,0.703
62541,192.22588987,14.12258380,5.71,0.024
62561,192.27782925,83.41783215,5.92,0.015
62572,192.30690555,83.41290084,5.38,0.033
62576,192.32271347,27.55237893,5.76,0.051
62600,192.40848795,48.74003004,6.50,1.135
62608,192.43737256,-71.98625969,5.55,1.154
62641,192.54475209,37.51693752,5.87,0.170
62653,192.57206665,22.86340801,6.43,1.002
62655,192.58118827,-48.45954332,6.26,0.046
62683,192.67152704,-33.99930252,4.90,-0.031
62703,192.74115564,-52.78742442,5.70,0.127
62732,192.82489801,-60.32978876,5.71,0.344
62743,192.84552903,-10.33821935,6.48,1.030
62757,192.90370518,3.05678782,6.02,1.288
62763,192.92467322,27.54071249,4.93,0.681
62786,192.98720661,-39.68043070,5.99,-0.098
62788,192.99123113,-26.73827461,6.14,0.232
62799,193.02263548,-48.09428613,6.31,0.040
62807,193.05107184,17.07394330,6.32,1.622
62821,193.10245952,-53.82993061,6.26,1.106
62825,193.11457089,16.12249547,6.29,0.173
62861,193.26735810,-54.95247272,5.91,1.309
62867,193.27877606,-48.94331472,4.33,1.344
62875,193.29648708,-3.55309818,6.11,0.493
62886,193.32393435,21.24494280,4.89,0.904
62894,193.34122882,-60.32848863,5.75,0.295
62896,193.35916313,-40.17887163,4.25,0.224
62904,193.38378129,19.48106139,6.42,0.805
62915,193.40884517,-4.22466160,6.45,1.094
62931,193.45383292,-60.37624450,5.89,0.200
62933,193.45713608,12.41841556,6.25,0.282
62956,193.50728928,55.95982116,1.76,-0.022
62972,193.55452151,33.53447965,6.25,0.207
62983,193.57774768,-11.64857000,6.00,0.068
62985,193.58818053,-9.53899440,4.77,1.590
63003,193.64843683,-57.17792409,4.03,-0.180
63005,193.65369363,-57.16867044,5.08,-0.089
63007,193.66325877,-59.14670123,4.62,-0.153
63024,193.73550521,47.19672191,5.75,1.451
63031,193.74504475,-85.12336863,5.45,0.991
63033,193.74380562,-44.15196780,5.89,0.633
63066,193.83096436,-42.91573222,5.46,1.668
63076,193.86895263,65.43847359,5.23,0.303
63090,193.90086578,3.39747026,3.39,1.571
63109,193.97184615,-15.32702471,6.18,-0.001
63117,193.98805953,-56.83580619,5.34,0.010
63121,194.00188427,38.31491242,5.61,0.337
63125,194.00694736,38.31837980,2.89,-0.115
63143,194.07318496,54.09948923,5.84,0.204
63165,194.13204023,-72.18521185,5.93,1.115
63204,194.24259219,-54.58734772,6.48,-0.042
63210,194.26813759,-51.19875207,5.17,-0.066
63211,194.28247988,46.17678923,6.11,1.012
63220,194.30280513,-12.06694746,6.33,1.491
63243,194.38803664,-22.75349947,6.31,1.069
63297,194.57854185,64.92553359,6.44,1.150
63340,194.69722361,75.47250849,6.00,1.030
63355,194.73100938,17.40944558,4.76,1.568
63414,194.91465526,-3.81192582,5.79,0.203
63432,194.97946112,66.59727196,5.37,1.282
63462,195.06862833,30.78502125,4.88,1.165
63490,195.13607137,-33.50526703,6.01,0.386
63494,195.14977993,-3.36848778,5.99,1.119
63497,195.16129921,18.37300945,6.20,0.466
63503,195.18208282,56.36633783,4.93,0.368
63533,195.29006110,17.12314667,5.97,0.971
63584,195.44552880,63.61022513,6.01,0.427
63608,195.54415463,10.95915037,2.85,0.934
63613,195.56776386,-71.54885522,3.61,1.190
63647,195.66842535,59.71630586,6.50,0.055
63688,195.77224962,-71.47572908,5.93,0.002
63724,195.88877523,-49.52726359,4.83,0.029
63738,195.94214718,-20.58349715,5.58,0.554
63820,196.20097949,-41.19632179,6.24,1.649
63822,196.20726666,73.02497584,6.43,0.218
63849,196.27774529,-47.11690982,6.44,0.414
63883,196.37824045,-52.11566010,6.43,1.690
63901,196.43514992,35.79889865,5.20,-0.059
63916,196.46778037,45.26854974,5.64,1.135
63945,196.56960100,-48.46328926,4.71,-0.148
63948,196.58849943,21.15339688,6.00,0.393
63950,196.59417918,22.61618682,5.53,1.461
63952,196.59534724,62.04186857,6.15,0.997
63972,196.64617462,-41.58844273,5.59,1.050
64003,196.72605922,-35.86203319,5.63,0.050
64004,196.72766365,-49.90624607,4.27,-0.182
64022,196.79470733,27.62474093,4.80,1.482
64033,196.85123488,-59.86050970,5.98,0.435
64053,196.90951823,-53.45976424,5.70,-0.061
64077,196.97347476,27.55595759,6.20,1.363
64078,196.97421837,-10.74040808,5.15,1.138
64094,197.02979779,-65.30602283,5.44,-0.033
64108,197.08503453,-78.44603045,6.43,0.008
64117,197.11593778,-67.79676248,6.34,1.710
64122,197.13527764,-8.98438514,5.57,1.178
64166,197.26362639,-23.11806973,4.94,1.048
64179,197.30181613,10.02246830,5.79,1.025
64181,197.30932824,-9.53809812,6.32,1.017
64212,197.41102301,37.42314600,6.01,1.169
64217,197.42512915,38.53388557,6.25,-0.098
64224,197.43866437,-10.32932661,5.95,1.490
64226,197.44936466,16.84861149,5.91,1.450
64238,197.48746449,-5.53900959,4.38,-0.008
64241,197.49698594,17.52943143,4.32,0.455
64246,197.51339861,38.49898127,5.91,0.294
64320,197.74346718,-52.56689701,6.05,-0.079
64332,197.78700265,-42.23289129,5.78,0.521
64348,197.84673181,-43.36855307,5.24,1.049
64375,197.91332350,-26.55172186,6.49,0.193
64390,197.96433787,-69.94201668,5.92,0.415
64394,197.96830610,27.87818312,4.23,0.572
64395,197.97112144,-63.30299176,6.32,0.426
64407,198.01476264,-16.19860153,5.04,0.460
64408,198.01326850,-37.80302179,4.85,0.693
64417,198.03503865,24.25802744,6.31,1.006
64425,198.07331699,-59.92057895,4.58,-0.073
64437,198.10597026,80.47130920,6.25,0.955
64445,198.13717226,11.55609605,5.76,1.499
64466,198.20334548,-66.22674699,5.91,0.048
64472,198.21182433,-42.69972052,6.19,1.057
64478,198.23215239,-59.81660468,6.18,0.592
64496,198.30168441,18.72700788,6.10,1.201
64515,198.34729859,-50.69982887,5.90,-0.011
64520,198.36181461,-18.82640630,6.26,0.088
64530,198.39976628,36.88758187,6.50,1.616
64540,198.42892358,40.15288533,4.94,1.061
64557,198.49033305,-43.13910665,6.16,1.366
64577,198.54539617,-19.93094659,5.31,0.862
64580,198.55036527,-58.68393657,5.91,1.084
64583,198.56310217,-59.10323522,4.90,0.489
64587,198.57221676,-78.44745396,5.84,1.040
64607,198.63034859,11.33165633,5.64,1.514
64623,198.68027747,-48.95702250,5.84,1.061
64651,198.78940859,-36.37140957,6.17,0.968
64661,198.81225236,-67.89458914,4.79,-0.078
64682,198.85665809,-69.67928362,6.37,1.210
64692,198.88313472,40.85519935,5.77,0.198
64725,198.99488060,-19.94310297,5.21,1.011
64751,199.05952797,19.05173417,6.46,0.972
64774,199.11930545,68.40800065,6.20,-0.052
64779,199.13441748,19.78528924,6.43,0.274
64790,199.18711943,-65.13825873,6.06,0.431
64792,199.19381485,9.42415651,5.19,0.585
64797,199.21271793,17.01718242,6.49,0.926
64803,199.22139531,-31.50619645,5.10,0.959
64820,199.30421831,-66.78343804,4.86,1.480
64822,199.30799895,-43.97947958,5.82,0.187
64823,199.31511763,13.67575121,5.33,1.304
64838,199.37438840,-0.67606461,6.36,0.260
64844,199.38558588,40.57260759,4.72,0.306
64852,199.40117790,5.46986933,4.78,1.638
64906,199.56045992,49.68206239,5.14,-0.049
64924,199.60131085,-18.31119618,4.74,0.709
64927,199.61553346,34.09830367,5.81,1.366
64933,199.64527648,-51.28577567,6.18,-0.001
64951,199.70115096,-79.97601697,6.34,-0.027
64962,199.73040326,-23.17151233,2.99,0.920
64979,199.76771426,35.12797809,6.01,0.277
64994,199.82909525,-72.03560274,6.04,1.341
65072,200.07896443,40.15054794,5.60,1.204
65108,200.14594742,-59.77278057,6.20,0.410
65109,200.14924004,-36.71229493,2.75,0.068
65112,200.15760353,-52.74782498,5.47,-0.125
65119,200.17320421,2.94228958,6.26,0.102
65129,200.20141301,-55.80068826,6.00,0.236
65144,200.24041545,-46.88000771,5.76,1.106
65183,200.37403946,-19.48929371,6.21,0.098
65198,200.42351235,2.08724324,5.69,0.045
65230,200.51634072,43.90337884,6.34,0.255
65241,200.54037208,5.15476433,5.89,0.109
65247,200.56785650,-52.18295639,5.81,0.072
65271,200.65807108,-60.98839300,4.52,-0.141
65288,200.71880488,-47.94322097,6.18,0.181
65289,200.71911293,-72.14671164,6.06,0.049
65301,200.75464431,-17.73527370,5.36,0.987
65303,200.76083342,-48.56279133,6.37,-0.077
65311,200.78596375,-33.18987835,6.17,1.653
65323,200.82872415,-4.92442737,5.88,1.431
65372,200.96714527,-49.82281085,6.48,0.959
65376,200.97470700,37.03392046,6.10,1.637
65378,200.98142880,54.92536175,2.23,0.057
65381,200.98784125,-20.92458674,6.44,1.101
65387,201.00201188,-64.53566793,4.52,0.822
65417,201.12721225,12.43183235,6.44,1.062
65420,201.13845338,-5.16401020,5.76,0.415
65466,201.27782704,23.85441857,5.75,0.090
65468,201.27965886,-74.88781838,5.04,1.110
65474,201.29824701,-11.16132203,0.98,-0.235
65477,201.30640816,54.98795767,3.99,0.169
65479,201.30802830,-64.48514427,5.32,0.411
65522,201.45958840,-70.62724814,5.65,-0.018
65530,201.49940927,63.26127474,6.50,0.739
65535,201.53236130,-39.75510736,5.11,1.181
65536,201.53361196,72.39147590,5.82,1.652
65545,201.54755830,-1.19247104,5.97,0.183
65550,201.56917611,46.02805514,5.88,0.985
65581,201.67986526,-12.70766416,5.27,1.477
65593,201.73381813,-41.49756217,5.69,1.477
65595,201.73668280,78.64386920,5.74,0.769
65606,201.77661062,-49.14370898,6.31,0.003
65621,201.81108666,-40.16266464,6.40,0.974
65630,201.83607159,-49.38129148,6.27,-0.123
65639,201.86318324,-15.97357823,4.76,1.096
65678,201.99845674,52.74558843,6.34,0.259
65682,202.00783714,-26.40223524,6.49,1.608
65721,202.10753905,13.77878731,4.97,0.714
65723,202.10934085,40.72964578,6.49,0.927
65728,202.11286336,59.94578679,5.40,-0.010
65754,202.19095581,50.71856882,6.42,0.404
65755,202.19495785,-69.62715219,6.17,-0.014
65783,202.28292173,-64.67579447,6.09,0.117
65790,202.30416835,10.81830976,5.65,1.052
65796,202.31215048,-1.36442768,6.42,1.122
65810,202.35522543,-51.16513397,5.04,0.059
65835,202.42825124,-23.28133108,6.40,1.317
65862,202.50033687,7.17885328,6.18,1.471
65892,202.60718409,-6.47026462,6.10,0.341
65936,202.76106938,-39.40730717,3.90,1.186
65951,202.81569522,42.10615344,6.07,1.075
65969,202.88820050,-28.11274040,6.48,0.090
66006,202.99118799,-6.25581614,4.68,1.606
66015,203.01169534,-18.72887979,6.01,0.196
66019,203.02255809,-38.39884434,6.14,1.031
66060,203.14361264,-29.56526299,6.45,0.438
66065,203.14957695,-28.69276831,5.69,0.037
66086,203.20089538,24.34674261,6.11,0.969
66091,203.21517405,-15.36301166,5.52,1.228
66098,203.24197067,-10.16499993,5.21,0.964
66152,203.39946618,-65.63269014,6.36,-0.014
66198,203.53044103,55.34843362,5.60,-0.014
66200,203.53304560,3.65896665,4.92,0.029
66223,203.59110809,38.78926520,6.37,0.241
66234,203.61358066,49.01597263,4.68,0.132
66236,203.62067519,-48.27216212,6.32,-0.052
66247,203.66854064,-13.21432370,5.92,0.020
66249,203.67330011,-0.59582018,3.38,0.114
66251,203.67813012,76.54671045,6.46,1.573
66254,203.68156830,-33.31085403,6.46,1.250
66257,203.69920134,37.18241487,4.91,0.404
66320,203.88040075,-5.39619120,5.70,0.950
66326,203.88926957,10.20496160,6.48,1.043
66385,204.16623678,49.48664829,6.48,1.175
66400,204.20187031,-26.49519801,5.73,0.220
66405,204.21071400,-34.46783872,6.48,1.026
66417,204.24617920,24.61329748,5.72,1.593
66427,204.27504351,-44.14320351,5.96,0.936
66435,204.29578548,71.24225187,5.50,1.219
66438,204.30160477,-61.69185588,5.63,0.493
66454,204.34780642,-46.42787917,5.91,-0.110
66458,204.36511796,36.29489816,4.82,0.239
66521,204.53177653,-58.41464644,6.41,1.113
66522,204.53286796,14.30192586,6.49,0.274
66563,204.67528292,-29.56086741,5.81,0.431
66574,204.69048591,-70.44482946,6.11,1.415
66575,204.70396386,-57.62271715,6.00,1.138
66594,204.75951651,18.26532273,6.46,1.217
66607,204.79998686,-75.68378815,6.32,-0.003
66613,204.81212304,51.80421315,6.49,1.378
66634,204.87686652,52.92120839,5.46,0.113
66640,204.89423728,10.74626874,5.57,0.348
66645,204.92017972,-39.74758680,6.29,1.597
66656,204.95229020,-40.05170854,5.61,1.301
66657,204.97191001,-53.46639378,2.29,-0.171
66666,204.99919734,-49.94995564,5.74,1.496
66681,205.04461458,-64.57655314,5.79,0.401
66690,205.06490984,31.01203620,6.21,0.963
66700,205.08910018,57.20760633,6.28,0.111
66704,205.09680427,50.51941286,6.31,0.537
66725,205.16282109,28.06516463,6.22,1.311
66727,205.16862222,19.95571946,5.73,0.017
66738,205.18447166,54.68163385,4.63,1.630
66753,205.23116443,-85.78604339,5.56,0.183
66763,205.25978175,22.49576770,5.63,1.009
66798,205.37455173,64.82241123,5.85,0.073
66803,205.40323586,-8.70298428,5.03,1.623
66821,205.43654531,-54.55942517,4.99,-0.055
66849,205.50453038,-58.78707818,5.38,-0.029
66860,205.55316794,8.38839417,6.16,0.418
66878,205.59622868,82.75240765,5.92,0.993
66892,205.62002607,41.67428188,6.30,0.879
66903,205.66334481,78.06443702,5.91,1.000
66907,205.68095975,34.98902127,5.98,0.857
66923,205.72763830,-50.79023629,6.43,1.671
66924,205.72926046,-41.40104330,5.96,1.019
66925,205.73379181,-56.76797125,6.00,-0.096
66936,205.76546779,3.53790254,5.35,1.091
66984,205.91702227,-42.06752151,5.96,-0.075
66992,205.93818460,22.70042302,6.12,1.447
67005,205.97823722,52.06441341,6.02,0.017
67036,206.06667148,-51.01245425,6.44,-0.106
67057,206.12427878,-16.17907241,5.55,0.805
67071,206.19027060,-25.50093324,6.21,1.374
67103,206.30505248,55.87934908,6.47,0.486
67104,206.30598019,10.32530537,6.42,1.226
67139,206.39611788,-15.76746690,6.18,0.046
67143,206.40371311,-26.11600947,5.81,0.023
67153,206.42185517,-33.04372133,4.23,0.390
67172,206.48466354,-12.42652777,5.50,0.898
67194,206.55643908,41.08874609,5.88,0.211
67199,206.56045792,-54.68336812,6.42,0.116
67210,206.57942520,38.50362557,5.92,0.948
67231,206.64856701,54.43267937,5.68,-0.039
67234,206.66407543,-51.43276572,4.64,0.955
67239,206.68051281,25.70223621,5.97,0.523
67244,206.73479883,-36.25193268,5.15,-0.007
67246,206.73800936,6.35037507,6.33,0.630
67250,206.74906154,38.54269716,5.51,1.036
67261,206.79526515,-62.58971443,6.40,0.650
67271,206.80584964,-9.70945531,6.04,1.418
67275,206.81559553,17.45690604,4.50,0.508
67288,206.85579936,-17.85983898,5.41,1.623
67292,206.86516082,-50.24929064,5.92,0.279
67301,206.88515682,49.31326506,1.85,-0.099
67304,206.91058648,-50.32068238,5.46,1.351
67384,207.16139965,31.19020636,5.61,1.032
67457,207.36133803,-34.45077587,4.19,1.520
67459,207.36933786,15.79790490,4.05,1.520
67464,207.37615454,-41.68770924,3.41,-0.225
67472,207.40412075,-42.47373178,3.47,-0.170
67480,207.42847143,21.26410554,4.92,1.432
67483,207.43719360,36.63282317,6.43,0.256
67485,207.43960426,61.48931304,5.97,0.974
67494,207.46784793,-18.13416784,4.96,1.059
67523,207.52711863,-29.08132123,6.19,-0.009
67537,207.58082308,-39.90085542,6.43,0.992
67545,207.60282876,5.49722353,6.00,0.899
67548,207.61559793,58.53945774,6.45,0.094
67589,207.74632991,68.31530039,6.39,1.179
67605,207.78839876,34.66439928,5.89,1.635
67620,207.83470020,-24.39036759,6.43,0.703
67627,207.85808156,64.72327175,4.58,1.572
67648,207.90206704,-36.43327916,6.34,0.484
67663,207.94673726,-46.89866634,5.77,-0.153
67664,207.94762556,-69.40125831,5.73,1.704
67665,207.94781273,34.44424040,4.76,1.611
67669,207.95666818,-32.99408951,4.32,-0.146
67696,208.00406457,-31.61920729,6.11,0.478
67703,208.02025807,-52.81152998,5.26,-0.084
67714,208.07669152,12.16513532,6.10,0.042
67778,208.28515223,40.33797704,6.48,1.550
67782,208.29284253,28.64813144,5.91,0.202
67786,208.30224583,-31.92761234,4.75,-0.111
67787,208.30387768,17.93286824,5.71,0.845
67819,208.38650432,-35.66424831,5.53,0.444
67836,208.42956174,-53.37332288,5.87,0.009
67848,208.46255863,53.72867698,5.70,-0.032
67851,208.46692231,-35.31436141,6.17,1.009
67861,208.48850068,-47.12816406,5.83,-0.053
67890,208.56933120,-28.56959005,6.05,1.129
67927,208.67116138,18.39771704,2.68,0.580
67929,208.67561164,-1.50312472,5.16,1.093
67942,208.70462976,-67.65209986,5.74,1.490
67953,208.74250823,-8.05885201,6.19,0.530
67973,208.80059001,-52.16082189,5.66,-0.072
68002,208.88494064,-47.28837511,2.55,-0.176
68009,208.91197697,-82.66619021,5.95,1.411
68030,208.95830638,14.05650304,6.16,0.518
68065,209.04358067,32.03259851,6.31,0.401
68079,209.08239879,-46.59294832,5.82,1.140
68080,209.08319085,-54.13241976,6.14,0.071
68092,209.11615413,1.05058146,5.90,0.217
68101,209.13726652,-54.70466479,6.00,0.780
68103,209.14242131,27.49208236,5.02,1.441
68177,209.36552256,-23.02262991,6.14,1.426
68184,209.38357285,61.49286147,6.49,1.040
68191,209.41201502,-63.68669583,4.71,1.075
68224,209.49531419,-25.99807907,6.42,1.274
68245,209.56777521,-42.10075343,3.83,-0.224
68269,209.62977484,-24.97224873,5.20,-0.086
68270,209.63016633,-65.80066485,6.20,1.043
68276,209.66217838,21.69621876,5.76,-0.002
68279,209.66628020,14.64927486,6.01,1.430
68282,209.66978489,-44.80358412,3.87,-0.208
68333,209.82284474,-50.36964668,5.92,0.957
68380,209.95533117,-3.54978797,6.36,0.486
68390,210.00050476,-25.01040286,5.77,0.480
68413,210.07246206,-61.48102826,6.49,0.333
68431,210.13671697,-78.58998127,6.09,0.007
68455,210.21852583,-66.26891031,5.96,0.352
68478,210.29366963,27.38659378,6.23,0.193
68493,210.32941137,-40.22194323,6.12,1.265
68498,210.33512183,8.89490635,5.98,0.089
68516,210.40337670,17.66839107,6.36,1.215
68520,210.41163881,1.54453185,4.23,0.121
68523,210.43122999,-45.60342079,4.34,0.598
68537,210.46104481,68.67867465,6.34,1.412
68567,210.55078754,45.75345734,6.28,1.353
68581,210.59492286,-27.42977295,5.47,1.331
68594,210.63269154,9.68609566,6.18,0.853
68637,210.74899415,50.97180925,6.16,0.026
68641,210.75717986,-31.68403550,6.18,0.480
68643,210.76695126,-17.36701254,6.32,1.380
68670,210.86043900,-56.21343380,5.93,1.207
68673,210.86444984,-41.42334466,6.08,-0.112
68682,210.88479779,10.78677898,6.27,0.733
68687,210.90319240,7.54617040,6.25,0.927
68702,210.95585201,-60.37303931,0.61,-0.231
68705,210.97120644,-22.42160213,6.30,0.452
68707,210.98231891,4.90097323,6.24,0.406
68739,211.06066557,-5.38141625,6.39,1.321
68756,211.09729071,64.37585051,3.67,-0.049
68763,211.11241915,-14.97170790,6.35,1.081
68776,211.15594638,2.29753148,6.28,1.022
68815,211.33282525,-76.79675222,5.69,1.239
68842,211.44365551,-54.66936249,6.20,0.225
68862,211.51152954,-41.17963292,4.36,-0.198
68872,211.54544390,-43.09170229,6.18,0.986
68895,211.59290444,-26.68236110,3.25,1.091
68902,211.60482016,-59.71590534,6.39,0.079
68933,211.67061857,-36.36995445,2.06,1.011
68940,211.67843084,-9.31351525,5.46,0.347
68956,211.73485652,74.59378137,6.43,0.160
69011,211.92002781,-48.70402598,6.43,0.001
69012,211.92302175,-49.86760753,6.45,0.660
69038,211.98231678,43.85445247,5.13,1.493
69065,212.05957430,-63.20795034,6.39,1.013
69068,212.07209419,49.45816711,5.26,1.637
69090,212.11319231,-74.85028516,6.02,0.581
69107,212.19186003,59.33764877,6.47,1.023
69112,212.21219538,77.54751428,4.80,1.368
69113,212.21619513,-43.47077881,6.19,-0.056
